x_m,y_m,height_m
-2.939072813720703437e+01,-3.136116655578613432e+01,5.648287900269592932e-01
-3.298072813720703778e+01,-8.801166555786132051e+00,5.648233505888354822e-01
2.219927186279296194e+01,1.178883344421386425e+01,5.648232127774199807e-01
5.517927186279296592e+01,-1.420116655578613418e+01,5.648207169112104964e-01
5.857927186279297160e+01,9.238833444213867097e+00,5.648194543710445270e-01
-3.855072813720703806e+01,-2.192116655578613305e+01,5.648194514155543411e-01
-4.365072813720703948e+01,-9.751166555786131340e+00,5.648077102256227056e-01
-2.240072813720703593e+01,-1.806116655578613361e+01,5.647883122974084458e-01
-1.400728137207032375e+00,-2.814116655578613546e+01,5.647793828806670913e-01
-3.163072813720703635e+01,-3.494116655578613262e+01,5.647763751710657143e-01
3.618927186279297104e+01,3.004883344421386226e+01,5.647740397873096674e-01
-4.244072813720703863e+01,-2.082116655578613162e+01,5.647729778961382285e-01
1.138927186279296677e+01,1.541883344421386681e+01,5.647720172541502714e-01
-1.656072813720703607e+01,-3.502116655578613091e+01,5.647691474159866054e-01
-3.385072813720703522e+01,4.638833444213865675e+00,5.647686630860880852e-01
4.422927186279296308e+01,1.343883344421386994e+01,5.647545748641592533e-01
-1.830728137207032091e+00,7.798833444213869370e+00,5.647365181339291107e-01
-2.336072813720703678e+01,-1.618116655578613461e+01,5.647359907107373234e-01
1.428927186279296535e+01,3.304883344421386226e+01,5.647313724502085464e-01
-1.581072813720703607e+01,-3.610116655578613631e+01,5.647174809280172125e-01
-3.504072813720704005e+01,-1.463116655578613390e+01,5.647144320106871618e-01
-1.596072813720703465e+01,-1.243116655578613461e+01,5.647136739111787707e-01
8.992718627929647823e-01,6.448833444213867949e+00,5.647091057916064916e-01
1.169271862792967909e+00,3.632883344421386340e+01,5.646982953956785067e-01
-3.227072813720703692e+01,-2.948116655578613177e+01,5.646969505584027438e-01
1.809927186279296762e+01,2.419883344421386795e+01,5.646931784788984388e-01
2.679927186279297047e+01,3.290883344421386170e+01,5.646899479383550302e-01
-2.970728137207032660e+00,-2.895116655578613418e+01,5.646813542245590067e-01
5.199271862792961940e+00,2.957883344421386340e+01,5.646696371474101417e-01
-1.690072813720703593e+01,-1.612116655578613234e+01,5.646567110274802737e-01
-1.806072813720703607e+01,-3.841166555786131198e+00,5.646511271635337170e-01
-5.060728137207036070e+00,8.528833444213866244e+00,5.646480535361751985e-01
-2.963072813720703635e+01,-1.357116655578613162e+01,5.646448293653280048e-01
1.869271862792963645e+00,2.378833444213867665e+00,5.646410713418837934e-01
-2.817072813720703550e+01,-1.245116655578613418e+01,5.646351286001450864e-01
2.509271862792964214e+00,3.502883344421386624e+01,5.646280423238723145e-01
-3.382072813720703408e+01,-1.263116655578613390e+01,5.646246184375769417e-01
-5.630728137207036355e+00,4.558833444213867381e+00,5.646188982304116699e-01
3.281927186279296649e+01,1.050883344421387022e+01,5.646117351302504250e-01
-1.557072813720703408e+01,-2.164116655578613191e+01,5.646062046422244407e-01
5.179271862792965919e+00,-4.881166555786130345e+00,5.646004684131913365e-01
-7.940728137207038628e+00,-7.491166555786129777e+00,5.645881277186246550e-01
2.073927186279296819e+01,1.183883344421386852e+01,5.645865057224478400e-01
-2.767072813720703550e+01,-3.329116655578613404e+01,5.645841809592879734e-01
-1.494072813720703508e+01,-2.233116655578613319e+01,5.645801771349336917e-01
4.110927186279295853e+01,7.018833444213868233e+00,5.645735345081340784e-01
1.307927186279296450e+01,2.558883344421386852e+01,5.645730107148191346e-01
3.807927186279297160e+01,9.078833444213870507e+00,5.645580620121605220e-01
-1.493072813720703707e+01,-3.442116655578613660e+01,5.645560429794334034e-01
-1.935072813720703522e+01,-3.668116655578613461e+01,5.645532516941146328e-01
-6.007281372070352177e-01,8.838833444213868518e+00,5.645531135000627643e-01
-1.593072813720703707e+01,-1.910116655578613276e+01,5.645359456625148598e-01
-3.392072813720703550e+01,-1.697116655578613376e+01,5.645352757317978476e-01
-9.700728137207036639e+00,-2.300116655578613489e+01,5.645334499869847367e-01
2.549271862792963361e+00,4.958833444213865960e+00,5.645272292313293638e-01
-1.280728137207034933e+00,7.928833444213864823e+00,5.645220192248397995e-01
-7.960728137207034649e+00,4.618833444213869655e+00,5.645205715307475280e-01
3.888927186279295967e+01,1.625883344421387022e+01,5.645170985000792507e-01
5.719271862792965067e+00,8.258833444213870223e+00,5.645072967283603083e-01
-2.585072813720703522e+01,-1.888116655578613390e+01,5.645052253490955296e-01
-1.870728137207038344e+00,2.595883344421387307e+01,5.645039447199211580e-01
-3.227072813720703692e+01,-2.893116655578613461e+01,5.644953722748906610e-01
-1.300728137207038060e+00,-2.962116655578613234e+01,5.644922382906236713e-01
4.015927186279296990e+01,1.910883344421386454e+01,5.644838394123140590e-01
-4.267072813720703550e+01,-2.409116655578613475e+01,5.644823251375918893e-01
2.237927186279296876e+01,-5.511665557861320508e-01,5.644782455349733885e-01
1.994927186279296194e+01,1.306883344421386539e+01,5.644738328383941406e-01
3.119927186279296194e+01,7.978833444213869086e+00,5.644652949322136459e-01
4.295927186279296706e+01,1.057883344421387051e+01,5.644607823377598699e-01
-3.392072813720703550e+01,-1.587116655578613234e+01,5.644472428910922712e-01
-2.837072813720703479e+01,-2.544116655578613262e+01,5.644466900940944276e-01
4.349271862792967625e+00,1.187883344421386766e+01,5.644457381633822823e-01
5.979271862792963077e+00,3.350883344421387022e+01,5.644367189667147677e-01
7.329271862792964498e+00,3.689883344421387079e+01,5.644301784899354857e-01
-3.540728137207032944e+00,6.908833444213868802e+00,5.644274873101499113e-01
3.792718627929616559e-01,3.038833444213864254e+00,5.644252272837977369e-01
2.272927186279296308e+01,2.359883344421387363e+01,5.644202569315810436e-01
7.229271862792963077e+00,1.437883344421386766e+01,5.644120797959312208e-01
-3.974072813720703579e+01,-1.596116655578613219e+01,5.644119484254118690e-01
2.282927186279297160e+01,2.944883344421386795e+01,5.644087135621326246e-01
-3.207281372070340808e-01,-1.671166555786129493e+00,5.644072381160238905e-01
9.739271862792968193e+00,-7.781166555786136030e+00,5.643962804410116441e-01
2.717927186279296592e+01,1.523883344421386710e+01,5.643937224919893803e-01
-2.441072813720703749e+01,-3.610116655578613631e+01,5.643927347191416422e-01
3.519271862792962224e+00,1.086883344421386965e+01,5.643845371739661942e-01
-2.466072813720703749e+01,-1.371116655578613219e+01,5.643835239055126074e-01
-2.241072813720703749e+01,-3.215116655578613347e+01,5.643746985106704583e-01
4.517927186279296592e+01,9.688833444213869939e+00,5.643702915990359559e-01
3.801927186279296933e+01,3.133883344421386852e+01,5.643650050682890162e-01
-2.791072813720703749e+01,-1.158116655578613319e+01,5.643647063095539318e-01
-9.150728137207032375e+00,2.448833444213867949e+00,5.643595845034387048e-01
-1.447072813720703621e+01,-1.892116655578613305e+01,5.643484452186466882e-01
2.608927186279296251e+01,3.254883344421386226e+01,5.643462678549683309e-01
-2.574072813720703579e+01,-3.097116655578613376e+01,5.643456404284266092e-01
-3.384072813720703721e+01,1.708833444213865960e+00,5.643437054435372913e-01
3.562927186279296876e+01,3.607883344421386340e+01,5.643377458048460804e-01
1.347927186279296308e+01,3.196883344421386397e+01,5.643348776377251630e-01
1.846927186279296507e+01,1.349883344421386511e+01,5.643315646570863375e-01
-2.239072813720703437e+01,-2.332116655578613162e+01,5.643258770817897174e-01
2.524927186279295910e+01,-3.011665557861320508e-01,5.643248367702424773e-01
-1.203072813720703493e+01,-2.359116655578613475e+01,5.643223646174416741e-01
-3.053072813720703493e+01,-2.413116655578613390e+01,5.643102237121696563e-01
-2.623072813720703422e+01,-1.048116655578613177e+01,5.643093244345325221e-01
-8.010728137207038912e+00,-3.651166555786133472e+00,5.643074803307288612e-01
6.009271862792964214e+00,2.930883344421386738e+01,5.642876800302027984e-01
-4.023072813720703778e+01,-1.681116655578613361e+01,5.642764322891488105e-01
-2.170728137207035502e+00,2.947883344421386909e+01,5.642662947229242221e-01
4.278927186279296535e+01,9.368833444213869655e+00,5.642614512220859302e-01
-2.798072813720703778e+01,-9.671166555786133046e+00,5.642604261061999749e-01
3.094927186279296194e+01,3.678883344421387136e+01,5.642550061970558195e-01
-3.629072813720704005e+01,-3.338116655578613745e+01,5.642527671360861863e-01
-1.200728137207036639e+00,-5.401166555786133472e+00,5.642511836803322245e-01
5.801927186279296933e+01,1.236883344421386965e+01,5.642435939636162301e-01
3.022927186279296308e+01,8.798833444213869370e+00,5.642370316059927005e-01
-3.307281372070320913e-01,8.628833444213867665e+00,5.642322620628258401e-01
2.540927186279296990e+01,3.337883344421387477e+01,5.642292912276390959e-01
3.092718627929613717e-01,-4.901166555786133472e+00,5.642172381329663144e-01
-3.500728137207033797e+00,-3.272116655578613376e+01,5.642084209982335397e-01
2.533927186279296251e+01,3.074883344421386511e+01,5.642048620028968786e-01
-1.722072813720703621e+01,2.278833444213866244e+00,5.641976304327495084e-01
3.966927186279296080e+01,1.354883344421386937e+01,5.641903009195803342e-01
2.136927186279296365e+01,1.424883344421386511e+01,5.641894668761497922e-01
5.069271862792966488e+00,5.028833444213866244e+00,5.641832484901370126e-01
-3.376072813720703891e+01,-1.495116655578613418e+01,5.641795190809915095e-01
1.386927186279296365e+01,2.255883344421386738e+01,5.641751677681295929e-01
-1.900728137207032375e+00,2.988833444213867097e+00,5.641732615733260348e-01
2.480927186279296137e+01,3.303883344421387136e+01,5.641631362782308923e-01
-3.691072813720703749e+01,-2.699116655578613333e+01,5.641629597092731041e-01
-3.707281372070383441e-01,1.218833444213863970e+00,5.641584246872448638e-01
-2.438072813720703635e+01,-1.911116655578613432e+01,5.641562836151373661e-01
-3.416072813720703749e+01,-1.156116655578613361e+01,5.641335744604543123e-01
-6.540728137207032944e+00,-1.291166555786134040e+00,5.641237399151501908e-01
-3.150072813720703380e+01,3.698833444213867949e+00,5.641221244690417524e-01
3.890927186279296990e+01,1.476883344421386823e+01,5.641149701429442054e-01
4.392927186279296592e+01,1.148883344421386710e+01,5.641100777914713760e-01
-1.026072813720703891e+01,7.408833444213868802e+00,5.641044180236924888e-01
-3.541072813720703749e+01,-3.185116655578613276e+01,5.640951281312591714e-01
-5.710728137207034649e+00,-1.131166555786130345e+00,5.640944212472909225e-01
-1.425072813720703735e+01,-2.584116655578613120e+01,5.640927498534152873e-01
-1.841072813720703749e+01,-1.244116655578613262e+01,5.640915710017079254e-01
-2.861072813720703678e+01,-1.913116655578613390e+01,5.640867601704316892e-01
-2.054072813720703650e+01,-2.870116655578613418e+01,5.640853315749798647e-01
1.869271862792963645e+00,5.338833444213868518e+00,5.640704944229032458e-01
-3.181072813720703607e+01,-1.589116655578613191e+01,5.640695206704493536e-01
-3.160728137207037491e+00,2.359883344421387363e+01,5.640690212667271997e-01
-3.336072813720703323e+01,-1.297116655578613376e+01,5.640564154283426168e-01
2.427927186279296023e+01,1.893883344421386994e+01,5.640498870890890970e-01
-3.033072813720703564e+01,-3.561116655578613432e+01,5.640455710489328256e-01
-1.870072813720703664e+01,-1.445116655578613418e+01,5.640370619318425538e-01
-1.207072813720703408e+01,-2.300116655578613489e+01,5.640362305834651924e-01
-3.988072813720703635e+01,-2.482116655578613518e+01,5.640212568552205319e-01
2.038927186279295967e+01,2.560883344421386454e+01,5.640044035377085319e-01
2.122927186279296308e+01,2.206883344421386539e+01,5.640011256879597923e-01
-1.199072813720703579e+01,-3.387116655578613234e+01,5.639978359542443531e-01
1.684927186279296762e+01,2.393883344421386283e+01,5.639974165861100230e-01
-2.100072813720703735e+01,-3.093116655578613461e+01,5.639967839946075090e-01
-2.469072813720703508e+01,-4.981166555786131767e+00,5.639952756409739587e-01
2.939927186279296478e+01,7.758833444213870223e+00,5.639934578812368926e-01
3.359927186279296762e+01,1.045883344421386596e+01,5.639899905257265145e-01
2.378927186279296535e+01,-9.811665557861317666e-01,5.639810474556297137e-01
9.079271862792964498e+00,-3.251166555786134893e+00,5.639808787292031056e-01
-3.756072813720703607e+01,-7.981166555786131767e+00,5.639720754059832641e-01
-3.066072813720703749e+01,-2.403116655578613248e+01,5.639663176981127846e-01
-3.370728137207038344e+00,2.458833444213865960e+00,5.639645334268624799e-01
-3.500728137207033797e+00,3.433883344421386852e+01,5.639594350074622620e-01
3.696927186279297217e+01,1.618883344421386994e+01,5.639580760305109575e-01
2.555927186279296137e+01,1.069883344421386795e+01,5.639555145953677462e-01
-4.127072813720703692e+01,-2.788116655578613390e+01,5.639495565211545269e-01
-4.003072813720703493e+01,-2.802116655578613091e+01,5.639480751149426041e-01
-2.415072813720703593e+01,-1.435116655578613276e+01,5.639417485515744177e-01
-1.138072813720703635e+01,-2.278116655578613248e+01,5.639386669023161991e-01
-1.595072813720703664e+01,-4.881166555786130345e+00,5.639373821744431137e-01
-3.977072813720703692e+01,-1.367116655578613305e+01,5.639367697169737070e-01
-1.870728137207038344e+00,-3.751166555786134893e+00,5.639256624835864429e-01
-3.829072813720704005e+01,-2.021116655578613219e+01,5.639225208533267253e-01
-2.599072813720703579e+01,6.808833444213867381e+00,5.639207852544048105e-01
1.060927186279296563e+01,1.833883344421386852e+01,5.639154849695220406e-01
-1.683072813720703564e+01,-3.313116655578613745e+01,5.639113987781529946e-01
-1.807281372070335124e-01,2.810883344421386454e+01,5.639057520863433037e-01
3.412927186279296876e+01,3.263883344421386568e+01,5.639022342305739510e-01
2.221927186279295796e+01,3.476883344421386113e+01,5.639007993919770145e-01
1.522927186279296308e+01,1.548883344421386710e+01,5.638955922812999288e-01
2.529271862792967340e+00,9.208833444213865960e+00,5.638951490792643018e-01
-4.075072813720703380e+01,-1.436116655578613432e+01,5.638950985047880282e-01
3.697927186279296308e+01,1.017883344421386482e+01,5.638874756769287622e-01
-2.359072813720703721e+01,-2.188116655578613390e+01,5.638824223333345209e-01
-1.336072813720703678e+01,-3.385116655578613631e+01,5.638698852258440253e-01
-1.793072813720703707e+01,-3.486116655578613432e+01,5.638573255811200058e-01
-3.749072813720703579e+01,-1.040116655578613347e+01,5.638564022043104362e-01
-3.055072813720703806e+01,-3.403116655578613603e+01,5.638534742170143721e-01
-2.406072813720703607e+01,-1.541116655578613148e+01,5.638501432081716169e-01
6.679271862792965919e+00,3.655883344421386738e+01,5.638494721444402558e-01
-3.458072813720703209e+01,-2.495116655578613418e+01,5.638355569106582310e-01
1.042927186279296592e+01,-7.211665557861337561e-01,5.638349093064788375e-01
1.427927186279296734e+01,1.364883344421387079e+01,5.638298230689802182e-01
-3.545072813720703664e+01,-1.823116655578613177e+01,5.638285649268324207e-01
-2.924072813720703579e+01,-1.701116655578613290e+01,5.638271051595850070e-01
2.762927186279296876e+01,-2.711166555786135746e+00,5.638246244951433672e-01
2.218927186279297104e+01,3.381883344421387250e+01,5.638231837010532210e-01
1.514927186279296478e+01,1.227883344421386624e+01,5.638024330462136913e-01
-2.232072813720703763e+01,-1.738116655578613390e+01,5.637972606060698277e-01
-3.516072813720703749e+01,2.188833444213869939e+00,5.637958211278226717e-01
-1.292072813720703550e+01,-1.738116655578613390e+01,5.637866671112595762e-01
-2.060728137207036070e+00,-3.042116655578613305e+01,5.637847415705421472e-01
-3.376072813720703891e+01,-1.285116655578613276e+01,5.637843648662413942e-01
-4.340728137207037207e+00,2.788334442138662439e-01,5.637838655900241358e-01
-4.920728137207035502e+00,1.638833444213865675e+00,5.637784347762775372e-01
2.778927186279296535e+01,9.458833444213865960e+00,5.637760403303569978e-01
-1.022072813720703266e+01,5.088833444213868518e+00,5.637714159917278645e-01
2.541927186279296080e+01,3.302883344421386624e+01,5.637463780311608996e-01
-4.226072813720703891e+01,-1.732116655578613162e+01,5.637421361878324211e-01
5.879271862792961656e+00,1.326883344421386823e+01,5.637336606030114439e-01
-2.480072813720703451e+01,-1.840116655578613347e+01,5.637334259578798967e-01
-3.059072813720703721e+01,-3.257116655578613518e+01,5.637312432776736548e-01
-1.154072813720703294e+01,-6.851166555786136314e+00,5.637208476678405855e-01
-6.590728137207037207e+00,-3.043116655578613461e+01,5.637208435385756555e-01
-2.313072813720703635e+01,2.388833444213865675e+00,5.637111309345724797e-01
-4.234072813720703721e+01,-2.154116655578613404e+01,5.637106839016126081e-01
-3.576072813720703891e+01,-2.492116655578613305e+01,5.636950654993289067e-01
3.289271862792965351e+00,-3.861166555786134325e+00,5.636853400338115438e-01
-3.000072813720703380e+01,-4.211665557861294928e-01,5.636837517872193004e-01
-4.288072813720703635e+01,-1.168116655578613461e+01,5.636828449074342551e-01
-4.084072813720703721e+01,-2.210116655578613276e+01,5.636814298931374090e-01
-1.330728137207032091e+00,2.428833444213864823e+00,5.636702974491080154e-01
-7.830728137207032091e+00,7.368833444213869655e+00,5.636671985043806288e-01
-3.352072813720703692e+01,-1.569116655578613262e+01,5.636589366323492278e-01
2.275927186279296421e+01,2.246883344421387108e+01,5.636563603657667176e-01
-1.405072813720703451e+01,-2.600116655578613489e+01,5.636558009083674214e-01
-2.277072813720703692e+01,-2.880116655578613205e+01,5.636431765928358040e-01
2.840927186279296990e+01,-2.681166555786134609e+00,5.636405720320784019e-01
-1.964072813720703437e+01,-3.483116655578613319e+01,5.636270065936835882e-01
4.511927186279296365e+01,8.878833444213867665e+00,5.636255420173684749e-01
-3.026072813720703536e+01,-1.573116655578613177e+01,5.636220801931175473e-01
3.126927186279296933e+01,2.653883344421387136e+01,5.636027385636235287e-01
-2.833072813720703564e+01,-3.573116655578613177e+01,5.636015745276330424e-01
2.166927186279296080e+01,3.421883344421386397e+01,5.635997404057992988e-01
-1.353072813720703493e+01,-2.690116655578613347e+01,5.635793455336675084e-01
-2.577072813720703692e+01,-1.399116655578613333e+01,5.635698465157026327e-01
-1.933072813720703564e+01,-2.888116655578613390e+01,5.635639618200367629e-01
-5.420728137207035502e+00,-3.444116655578613262e+01,5.635520998697436390e-01
4.992718627929662034e-01,1.566883344421386681e+01,5.635474359397636412e-01
8.259271862792964214e+00,1.738883344421386568e+01,5.635471965764635716e-01
2.772927186279296308e+01,-6.211665557861323350e-01,5.635410918000857139e-01
9.192718627929679087e-01,3.608883344421386852e+01,5.635376534474090260e-01
-2.819072813720703508e+01,-7.851166555786136314e+00,5.635313919755028378e-01
-2.660728137207037491e+00,2.141883344421386681e+01,5.635230556818446868e-01
2.503927186279296535e+01,1.974883344421386511e+01,5.635151415353085724e-01
-3.368072813720703351e+01,-1.111166555786134325e+00,5.635126992386539913e-01
3.784927186279296762e+01,1.056883344421386539e+01,5.635040553287397058e-01
-3.314072813720703437e+01,-2.875116655578613489e+01,5.635010398609878735e-01
-3.450072813720703380e+01,-1.590116655578613347e+01,5.634989709549982351e-01
3.253927186279296535e+01,2.719883344421386795e+01,5.634982687976400895e-01
-3.006072813720703607e+01,-4.621166555786132335e+00,5.634947759954449520e-01
3.783927186279296251e+01,1.003883344421386425e+01,5.634912532399685148e-01
-2.809072813720703721e+01,-1.593116655578613461e+01,5.634880433945257394e-01
-1.179072813720703294e+01,-2.197116655578613376e+01,5.634865851226986688e-01
3.712927186279296876e+01,2.818883344421386283e+01,5.634812567590236076e-01
-2.372072813720703621e+01,-2.413116655578613390e+01,5.634807980417929629e-01
4.589927186279296478e+01,1.292883344421386482e+01,5.634750915557383832e-01
-1.732072813720703408e+01,-1.072116655578613376e+01,5.634662126806455618e-01
5.829271862792964498e+00,-2.341166555786131198e+00,5.634579912721139339e-01
3.211927186279296365e+01,1.390883344421386880e+01,5.634556924167460901e-01
7.369271862792963645e+00,-6.611665557861314824e-01,5.634521779688000942e-01
-4.291072813720703749e+01,-5.411665557861340403e-01,5.634369762087922950e-01
3.939927186279296478e+01,1.753883344421386425e+01,5.634363979427905456e-01
-7.220728137207032660e+00,6.298833444213869370e+00,5.634261944870363470e-01
-1.962072813720703479e+01,-1.395116655578613418e+01,5.634153377744355318e-01
-1.953072813720703493e+01,-1.973116655578613177e+01,5.634127250859040092e-01
-1.110728137207033228e+00,8.688334442138696545e-01,5.634108467153183808e-01
-1.901072813720703536e+01,-7.941166555786132619e+00,5.634062752362141158e-01
-6.650728137207032375e+00,1.568833444213865391e+00,5.634049431459434709e-01
-2.459072813720703721e+01,-1.284116655578613475e+01,5.634026826194630244e-01
-2.159072813720703721e+01,-8.531166555786136030e+00,5.633976459860942088e-01
8.099271862792967625e+00,1.298883344421386710e+01,5.633969266342790938e-01
-4.189072813720703437e+01,-1.828116655578613248e+01,5.633963456735390229e-01
2.626927186279296933e+01,3.622883344421386909e+01,5.633956254700794863e-01
3.119927186279296194e+01,3.054883344421386226e+01,5.633844593096916098e-01
2.349927186279295910e+01,2.110883344421386454e+01,5.633642211068815575e-01
-1.170728137207035502e+00,1.938833444213869939e+00,5.633637502178372447e-01
1.042927186279296592e+01,1.201883344421386823e+01,5.633634398411847544e-01
-3.017072813720703550e+01,-3.101116655578613290e+01,5.633580219159226576e-01
5.859927186279296762e+01,-8.361166555786134325e+00,5.633514677559067207e-01
-3.853072813720703493e+01,-1.782116655578613162e+01,5.633474240778395536e-01
-3.004072813720703650e+01,-1.069116655578613262e+01,5.633436331443266720e-01
4.139271862792966772e+00,-6.331166555786133188e+00,5.633381788934523904e-01
1.855927186279296848e+01,3.279883344421386226e+01,5.633232669658891911e-01
2.862927186279296876e+01,3.209883344421387363e+01,5.633038347631946774e-01
1.190927186279296279e+01,3.413883344421386568e+01,5.632991738812044291e-01
-4.940728137207038628e+00,5.908833444213868802e+00,5.632950800555169835e-01
-2.874072813720703579e+01,-1.732116655578613162e+01,5.632943787623841958e-01
3.541927186279296080e+01,1.987883344421386766e+01,5.632932758156738995e-01
2.770927186279296706e+01,6.918833444213866812e+00,5.632887172662811581e-01
-2.851072813720703536e+01,-1.897116655578613376e+01,5.632807611330428177e-01
1.735927186279296563e+01,2.452883344421386624e+01,5.632794090172098533e-01
-7.160728137207037491e+00,5.688833444213869939e+00,5.632702892651937354e-01
2.293927186279297104e+01,2.488833444213867097e+00,5.632645726304978950e-01
3.784927186279296762e+01,2.391883344421386681e+01,5.632633446161471324e-01
8.839271862792962509e+00,3.793883344421386283e+01,5.632576739756733897e-01
4.959271862792967056e+00,2.088833444213868518e+00,5.632574078126653117e-01
-2.870072813720703664e+01,-1.555116655578613205e+01,5.632511249954139654e-01
2.604927186279297047e+01,1.617883344421386482e+01,5.632497975443415683e-01
1.546927186279296507e+01,2.065883344421386880e+01,5.632386154826752866e-01
-3.484072813720703721e+01,-1.208116655578613319e+01,5.632321794507713086e-01
-3.217072813720703550e+01,-1.690116655578613347e+01,5.632320179293176521e-01
-2.987072813720703834e+01,-1.053116655578613248e+01,5.632239696823210240e-01
3.711927186279296365e+01,2.918883344421386283e+01,5.632208577460332544e-01
3.479271862792963077e+00,9.818833444213865391e+00,5.632207656851505595e-01
-1.690728137207038628e+00,2.158883344421386852e+01,5.632130383275484320e-01
-3.041072813720703749e+01,-1.670116655578613418e+01,5.632127849569122935e-01
2.070927186279296706e+01,3.186883344421386965e+01,5.632113836139104324e-01
4.200927186279296421e+01,6.018833444213868233e+00,5.632006805608926747e-01
2.958927186279296251e+01,3.611883344421386965e+01,5.631958879768025339e-01
-2.369072813720703508e+01,-3.103116655578613603e+01,5.631936444920797591e-01
-1.297072813720703621e+01,-2.227116655578613447e+01,5.631845738503099552e-01
-3.913072813720703635e+01,-8.461166555786135746e+00,5.631831762865064928e-01
5.679271862792965919e+00,-3.631166555786130345e+00,5.631827063721854820e-01
-1.620072813720703664e+01,-9.731166555786131767e+00,5.631811818096685851e-01
-2.537072813720703479e+01,-1.909116655578613475e+01,5.631799063822424678e-01
-2.000728137207033797e+00,8.888334442138656755e-01,5.631789821136194973e-01
3.106927186279296649e+01,4.918833444213866812e+00,5.631740979994143137e-01
-4.017072813720703550e+01,-2.620116655578613418e+01,5.631704986494382448e-01
-2.171072813720703465e+01,-2.331116655578613361e+01,5.631563102415975131e-01
1.958927186279296251e+01,2.387883344421386056e+01,5.631472038851189632e-01
-1.943072813720703707e+01,-2.822116655578613376e+01,5.631411630185404471e-01
-1.893072813720703707e+01,-2.191116655578613504e+01,5.631339456186522652e-01
-2.739072813720703437e+01,6.798833444213869370e+00,5.631318152250982534e-01
8.692718627929636455e-01,4.138833444213865675e+00,5.631236725641355356e-01
5.796927186279297217e+01,6.258833444213870223e+00,5.631233815503974283e-01
4.602927186279296023e+01,3.468833444213863970e+00,5.631221174370909521e-01
-5.550728137207038060e+00,-3.132116655578613518e+01,5.631193658323699891e-01
6.088927186279295967e+01,5.718833444213863970e+00,5.631154078512106143e-01
-3.587072813720703834e+01,-3.343116655578613461e+01,5.631023219155111281e-01
-3.173072813720703778e+01,-1.510116655578613276e+01,5.630959871319514143e-01
3.180927186279296137e+01,1.016883344421386681e+01,5.630891137350192421e-01
-2.009072813720703721e+01,-3.044116655578613262e+01,5.630782006343146850e-01
-3.439072813720703437e+01,-1.298116655578613177e+01,5.630772044779831509e-01
-1.003072813720703493e+01,-2.271166555786130914e+00,5.630766359102667984e-01
4.117927186279296592e+01,9.978833444213869086e+00,5.630625021670787600e-01
-6.540728137207032944e+00,4.558833444213867381e+00,5.630624874778747957e-01
6.099927186279295910e+01,1.280883344421386738e+01,5.630608274184610851e-01
-8.040728137207032944e+00,-3.136116655578613432e+01,5.630545643213561435e-01
4.093927186279297104e+01,8.408833444213868802e+00,5.630492174828255481e-01
-2.510728137207038912e+00,1.129883344421386937e+01,5.630440448947594545e-01
-4.239072813720703437e+01,-7.911166555786131482e+00,5.630275112167216767e-01
3.969271862792965067e+00,8.378833444213867665e+00,5.630269534447354118e-01
-3.892072813720703550e+01,-1.378116655578613248e+01,5.630191036294479590e-01
-1.986072813720703678e+01,-2.772116655578613376e+01,5.630178376755436975e-01
2.454927186279297047e+01,1.858833444213864539e+00,5.630167244969633833e-01
1.652927186279296734e+01,3.445883344421387307e+01,5.630067710768086320e-01
-3.610072813720703522e+01,-2.499116655578613333e+01,5.630048976009356387e-01
-1.539072813720703437e+01,-1.373116655578613177e+01,5.630020750819517694e-01
1.591927186279296791e+01,1.548883344421386710e+01,5.630013945903589168e-01
1.829927186279296336e+01,3.187883344421387477e+01,5.630001009558759373e-01
2.695927186279296706e+01,5.998833444213865107e+00,5.629964917191015994e-01
3.409271862792962793e+00,4.668833444213866812e+00,5.629928367537093692e-01
4.059271862792961372e+00,-4.881166555786130345e+00,5.629828153794190770e-01
-3.091072813720703749e+01,-2.786116655578613432e+01,5.629772880922674361e-01
2.834927186279296762e+01,-7.411665557861297771e-01,5.629671639864767263e-01
-3.753072813720703493e+01,-1.507116655578613162e+01,5.629655368269109728e-01
1.909927186279296762e+01,2.955883344421386738e+01,5.629619416315725378e-01
2.689927186279296478e+01,8.098833444213866528e+00,5.629613090521213836e-01
-7.970728137207032660e+00,3.778833444213866244e+00,5.629533842800363841e-01
-1.614072813720703437e+01,6.368833444213869655e+00,5.629469974071177329e-01
3.822927186279296308e+01,2.586883344421386965e+01,5.629100913275087992e-01
-2.608072813720703564e+01,-1.279116655578613404e+01,5.629065614977267762e-01
-2.790072813720703593e+01,2.388334442138670966e-01,5.629004269113063730e-01
6.399271862792964782e+00,3.456883344421387250e+01,5.628995289765822418e-01
-2.232072813720703763e+01,-1.557116655578613162e+01,5.628971067657387861e-01
9.209271862792967056e+00,2.275883344421387022e+01,5.628949962969298504e-01
-2.977072813720703692e+01,-1.848116655578613177e+01,5.628768790003906286e-01
-4.206072813720703607e+01,-9.471166555786133756e+00,5.628710208961135164e-01
3.568927186279297104e+01,8.418833444213866812e+00,5.628658188346570279e-01
-2.432072813720703763e+01,-3.634116655578613120e+01,5.628479392634678780e-01
-2.013072813720703635e+01,-3.394116655578613262e+01,5.628418322235310134e-01
2.925927186279296421e+01,3.499883344421386511e+01,5.628403546530362789e-01
-2.680728137207033512e+00,1.606883344421386539e+01,5.628361850133292155e-01
-2.457072813720703763e+01,-1.965116655578613347e+01,5.628193487645068993e-01
