tile_id,row_type,row_id,row_pos,plant_id,plant_coord,plant_x,plant_y,plant_height
0_0,Y,6,-32.515553588867185,21,-33.967903,-33.967903,-32.515553588867185,0.6155151082080386
0_0,Y,18,-23.327096099853517,18,-38.684006,-38.684006,-23.327096099853517,0.6154983501330388
0_0,Y,2,-35.60503494262695,28,-28.07302,-28.07302,-35.60503494262695,0.6154512751240694
0_0,Y,5,-33.285424346923826,34,-27.214252,-27.214252,-33.285424346923826,0.615447046636522
0_0,Y,18,-23.327096099853517,40,-32.34445,-32.34445,-23.327096099853517,0.6148314930834146
0_0,Y,13,-27.17644989013672,38,-32.30198,-32.30198,-27.17644989013672,0.6146241000956053
0_0,Y,16,-24.856839294433595,15,-39.18872,-39.18872,-24.856839294433595,0.6145590269254052
0_0,Y,9,-30.24593460083008,20,-36.488182,-36.488182,-30.24593460083008,0.6145224859111421
0_0,Y,11,-28.666199798583985,45,-29.493116,-29.493116,-28.666199798583985,0.6137955420982795
0_0,Y,3,-34.86515914916992,3,-35.89303,-35.89303,-34.86515914916992,0.6137679966542753
0_0,Y,1,-36.30491744995117,20,-30.616493,-30.616493,-36.30491744995117,0.6136536550955716
0_0,Y,15,-25.64670669555664,52,-25.734528,-25.734528,-25.64670669555664,0.6135232158512595
0_0,Y,4,-34.085290069580076,36,-26.253887,-26.253887,-34.085290069580076,0.6133221712646588
0_0,Y,2,-35.60503494262695,14,-32.69071,-32.69071,-35.60503494262695,0.6132323283929038
0_0,Y,16,-24.856839294433595,21,-36.759468,-36.759468,-24.856839294433595,0.6131295042282396
0_0,Y,1,-36.30491744995117,24,-28.5368,-28.5368,-36.30491744995117,0.6130230568680375
0_0,Y,7,-31.745682830810548,19,-35.595795,-35.595795,-31.745682830810548,0.612897986059599
0_0,Y,16,-24.856839294433595,26,-34.760086,-34.760086,-24.856839294433595,0.6127087627312312
0_0,Y,1,-36.30491744995117,25,-28.296835,-28.296835,-36.30491744995117,0.6124724549769467
0_0,Y,16,-24.856839294433595,29,-33.960335,-33.960335,-24.856839294433595,0.6124628875812562
0_0,Y,11,-28.666199798583985,32,-34.362453,-34.362453,-28.666199798583985,0.6124084936429198
0_0,Y,6,-32.515553588867185,40,-27.841457,-27.841457,-32.515553588867185,0.6122324386895363
0_0,Y,15,-25.64670669555664,10,-40.270546,-40.270546,-25.64670669555664,0.6122301514588611
0_0,Y,16,-24.856839294433595,49,-28.252098,-28.252098,-24.856839294433595,0.6121012941539696
0_0,Y,20,-21.80735122680664,25,-36.029762,-36.029762,-21.80735122680664,0.6118697740482925
0_0,Y,3,-34.86515914916992,8,-33.813026,-33.813026,-34.86515914916992,0.6118263741676075
0_0,Y,17,-24.096966857910157,16,-40.12175,-40.12175,-24.096966857910157,0.6117447987008329
0_0,Y,19,-22.56722366333008,16,-39.053665,-39.053665,-22.56722366333008,0.6117034122330971
0_0,Y,17,-24.096966857910157,19,-38.961967,-38.961967,-24.096966857910157,0.6115114811422766
0_0,Y,7,-31.745682830810548,20,-35.26585,-35.26585,-31.745682830810548,0.6109277208282862
0_0,Y,3,-34.86515914916992,30,-27.043028,-27.043028,-34.86515914916992,0.6107729683635399
0_0,Y,11,-28.666199798583985,53,-26.483526,-26.483526,-28.666199798583985,0.6106712848108051
0_0,Y,17,-24.096966857910157,48,-29.983656,-29.983656,-24.096966857910157,0.6101939057403488
0_0,Y,5,-33.285424346923826,35,-26.884317,-26.884317,-33.285424346923826,0.6100816449097725
0_0,Y,5,-33.285424346923826,7,-36.02253,-36.02253,-33.285424346923826,0.6099855340461989
0_0,Y,15,-25.64670669555664,53,-25.154686,-25.154686,-25.64670669555664,0.6098557852341829
0_0,Y,4,-34.085290069580076,10,-34.53122,-34.53122,-34.085290069580076,0.6098302425130269
0_0,Y,5,-33.285424346923826,36,-26.234444,-26.234444,-33.285424346923826,0.609809466620959
0_0,Y,5,-33.285424346923826,8,-35.802567,-35.802567,-33.285424346923826,0.6096638294141237
0_0,Y,20,-21.80735122680664,8,-41.027782,-41.027782,-21.80735122680664,0.6095022257056103
0_0,Y,19,-22.56722366333008,58,-26.775795,-26.775795,-22.56722366333008,0.6093579780164381
0_0,Y,18,-23.327096099853517,4,-42.893703,-42.893703,-23.327096099853517,0.6093132751123278
0_0,Y,12,-27.94632064819336,63,-24.877628,-24.877628,-27.94632064819336,0.6092133450527613
0_0,Y,15,-25.64670669555664,3,-42.959816,-42.959816,-25.64670669555664,0.6089195580632059
0_0,Y,12,-27.94632064819336,46,-31.067629,-31.067629,-27.94632064819336,0.6088557825698171
0_0,Y,13,-27.17644989013672,39,-32.032036,-32.032036,-27.17644989013672,0.6085888199494408
0_0,Y,18,-23.327096099853517,5,-42.553726,-42.553726,-23.327096099853517,0.6082648163164154
0_0,Y,11,-28.666199798583985,31,-34.692406,-34.692406,-28.666199798583985,0.6082094926276519
0_0,Y,14,-26.37658416748047,9,-41.36937,-41.36937,-26.37658416748047,0.6080695788577496
0_0,Y,15,-25.64670669555664,26,-34.442146,-34.442146,-25.64670669555664,0.607297922437794
0_0,Y,18,-23.327096099853517,58,-25.154966,-25.154966,-23.327096099853517,0.606973950735125
0_0,X,1,-43.619992370605466,4,-27.054436,-43.619992370605466,-27.054436,0.606923211155897
0_0,Y,19,-22.56722366333008,22,-37.253975,-37.253975,-22.56722366333008,0.6069142998241893
0_0,Y,17,-24.096966857910157,29,-35.39264,-35.39264,-24.096966857910157,0.606878871441338
0_0,Y,16,-24.856839294433595,14,-39.398655,-39.398655,-24.856839294433595,0.606807072889784
0_0,Y,17,-24.096966857910157,52,-28.883862,-28.883862,-24.096966857910157,0.6066545722289082
0_0,Y,6,-32.515553588867185,45,-25.222973,-25.222973,-32.515553588867185,0.6065643361852752
0_0,Y,5,-33.285424346923826,12,-34.41284,-34.41284,-33.285424346923826,0.6064642406239039
0_0,Y,17,-24.096966857910157,26,-36.77238,-36.77238,-24.096966857910157,0.6063980836826465
0_0,Y,11,-28.666199798583985,48,-28.21329,-28.21329,-28.666199798583985,0.606162917806115
0_0,Y,17,-24.096966857910157,47,-30.263603,-30.263603,-24.096966857910157,0.6060476044209127
0_0,Y,19,-22.56722366333008,5,-41.753197,-41.753197,-22.56722366333008,0.6058080600811266
0_0,Y,20,-21.80735122680664,33,-34.030556,-34.030556,-21.80735122680664,0.6057796928501588
0_0,Y,3,-34.86515914916992,24,-28.883028,-28.883028,-34.86515914916992,0.6057526720940805
